,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId,originalFinalPrice,originalMetaBriteItemPrice,receipt_id,brandID,itemID
113,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1,079400066619,,,,080878042197,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,,,,,10.0,800,True,,,,,,,5ff1e1e10a720f0523000572,,114
114,4011,ITEM NOT FOUND,3.25,3.25,False,1,True,1,4011,,,,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,,,,,,,,,,,,5ff1e1e40a7214ada1000566,,115
115,,,,,True,2,True,,034100573065,True,27.00,3,,,,,,,,,,,,USER_FLAGGED,,,,,MILLER LITE 24 PACK 12OZ CAN,,,,,,5ff1e1e90a7214ada1000569,,116
116,,,,,True,1,True,,4011,True,25.00,3,,,,,,,,,,,,USER_FLAGGED,,,,,,,,,,,5ff1e1e90a7214ada1000569,,117
117,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,5,4011,True,26.00,5,,,,,,,,,,,,,,,,,,,,,,,5ff1e1eb0a720f0523000575,,118
118,4011,ITEM NOT FOUND,26.00,26.00,False,1,True,2,4011,True,26.00,2,,,,,,,,,,,,,,,,,,,,,,,5ff1e1eb0a720f0523000576,,119
119,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,3,4011,True,20.00,3,,,,,,,,,,,,,,,,,,,,,,,5ff1e1eb0a7214ada100056b,,120
120,4011,ITEM NOT FOUND,21.00,21.00,False,1,True,2,4011,True,21.00,2,,,,,,,,,,,,,,,,,,,,,,,5ff1e1ec0a7214ada100056c,,121
121,4011,ITEM NOT FOUND,20.00,20.00,False,1,True,5,4011,True,20.00,5,,,,,,,,,,,,,,,,,,,,,,,5ff1e1ed0a7214ada100056e,,122
122,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,4,4011,True,27.00,4,,,,,,,,,,,,,,,,,,,,,,,5ff1e1ee0a720f0523000578,,123
123,4011,ITEM NOT FOUND,28.00,28.00,False,1,True,4,4011,True,28.00,4,,,,,,,,,,,,,,,,,,,,,,,5ff1e1ee0a7214ada100056f,,124
124,4011,ITEM NOT FOUND,27.00,27.00,False,1,True,5,4011,True,27.00,5,,,,,,,,,,,,,,,,,,,,,,,5ff1e1ee0a7214ada1000570,,125
125,,,,,False,1,True,,4011,True,26.00,3,,,,,,,,,,,,,,,,,,,,,,,5ff1e1f10a720f052300057a,,126
126,044000000745,-Cheddar,1.00,1.00,,1030,,1,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,KRAFT EASY CHEESE,SARGENTO RICOTTA CHEESE,1.00,,044000000745,,,,,True,,,,,,,5ff29be20a7214ada1000571,,127
127,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,,,5ff3416d0a7214ada1000575,,128
128,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,,,28.57,,,,5ff3416f0a7214ada1000576,,129
129,021000057832,,1,1,,1,,1,,,,,,,,,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff36a830a7214ada100057b,,130
130,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,6,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,131
131,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,7,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,132
132,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,8,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,133
133,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,9,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,134
134,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,2,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,135
135,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,1,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,136
136,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,5,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,137
137,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,3,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,138
138,043000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,,4,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36acb0a720f052300058d,,139
139,021000051885,,0.99,0.99,,1,,1,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36ad40a7214ada1000585,,140
140,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36adb0a720f0523000590,,141
141,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36adb0a720f0523000590,,142
142,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36adb0a720f0523000590,,143
143,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36adb0a720f0523000590,,144
144,044700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36adb0a720f0523000590,,145
145,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,3,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c550a7214ada1000588,,146
146,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,1,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c550a7214ada1000588,,147
147,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,5,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c550a7214ada1000588,,148
148,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,4,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c550a7214ada1000588,,149
149,025800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,,2,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c550a7214ada1000588,,150
150,021000002917,,10,10,,1,,1,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36c570a720f0523000593,,151
151,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36c590a7214ada1000589,,152
152,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36c590a7214ada1000589,,153
153,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36c590a7214ada1000589,,154
154,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36c590a7214ada1000589,,155
155,043000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36c590a7214ada1000589,,156
156,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,,4,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c6d0a720f0523000597,,157
157,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,,2,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c6d0a720f0523000597,,158
158,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,,1,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c6d0a720f0523000597,,159
159,046704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,,3,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36c6d0a720f0523000597,,160
160,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,161
161,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,162
162,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,6,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,163
163,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,164
164,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,7,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,165
165,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,166
166,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,167
167,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,9,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,168
168,029000079236,PLANTERSe Cashew Halves & Pieces - 46 oz.,9.99,9.99,,8,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff36c750a7214ada100058f,,169
169,759283400082,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,1,,1,,1,,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,5ff36c8b0a720f05230005a1,,170
170,021000055920,,1,1,,1,,1,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36c8d0a7214ada1000591,,171
171,021000059232,,10,10,,1,,1,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36d780a7214ada1000593,,172
172,041129002292,CLASSICO Traditional Basil Pesto 14OZ 12pack,1,1,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,CLASSICO PESTO,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff36d860a720f05230005a7,,173
173,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36d9d0a720f05230005aa,,174
174,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36d9d0a720f05230005aa,,175
175,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36d9d0a720f05230005aa,,176
176,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36d9d0a720f05230005aa,,177
177,044700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,,,,5ff36d9d0a720f05230005aa,,178
178,043000946060,K9 Crystal Chandelier with 4 Lights in Globe Shape,1,1,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID BURSTS DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff36d9f0a720f05230005ab,,179
179,021000012961,,1,1,,1,,1,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36da00a7214ada100059b,,180
180,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,9,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,181
181,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,8,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,182
182,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,7,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,183
183,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,6,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,184
184,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,5,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,185
185,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,3,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,186
186,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,4,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,187
187,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,1,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,188
188,021000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,,2,,1,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,5ff36dc40a7214ada100059f,,189
189,071040063102,,9.99,9.99,,1,,1,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36dcb0a7214ada10005a0,,190
190,071040063102,,0.99,0.99,,1,,1,,,,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,,,,5ff36dcc0a720f05230005b1,,191
191,070085046583,,9.99,9.99,,4,,1,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff370f00a7214ada10005a3,,192
192,070085046583,,9.99,9.99,,3,,1,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff370f00a7214ada10005a3,,193
193,070085046583,,9.99,9.99,,2,,1,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff370f00a7214ada10005a3,,194
194,070085046583,,9.99,9.99,,1,,1,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff370f00a7214ada10005a3,,195
195,070085046583,,9.99,9.99,,5,,1,,,,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,True,,,,,,,5ff370f00a7214ada10005a3,,196
196,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,197
197,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,198
198,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,199
199,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,200
200,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,201
201,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,10,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,202
202,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,9,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,203
203,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,8,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,204
204,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,7,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,205
205,087684001127,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,1,1,,6,,1,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371030a7214ada10005a5,,206
206,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,8,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,207
207,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,9,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,208
208,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,6,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,209
209,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,5,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,210
210,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,4,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,211
211,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,3,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,212
212,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,213
213,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,2,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,214
214,044700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,,7,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3710b0a7214ada10005a7,,215
215,043000035818,"TASSIMO French Vanilla T-Discs, 80ct",0.99,0.99,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371130a7214ada10005aa,,216
216,044700073377,"OSCAR MAYER Jumbo Angus Beef Uncured Franks, 15.0 OZ",1,1,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,,,,5ff371240a7214ada10005b3,,217
217,044700019917,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,10,,1,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,,,,5ff3713c0a7214ada10005b6,,218
